CodMun,REGIAO,COD UF,UF,NOME MUNIC,POP EST,CLASSE POP
2403756,2 - Nordeste,24,RN,Fernando Pedroza,3072,1 - Até 5000
2403806,2 - Nordeste,24,RN,Florânia,9262,2 - 5001 até 10000
2403905,2 - Nordeste,24,RN,Francisco Dantas,2890,1 - Até 5000
2404002,2 - Nordeste,24,RN,Frutuoso Gomes,4180,1 - Até 5000
2404101,2 - Nordeste,24,RN,Galinhos,2715,1 - Até 5000
2404200,2 - Nordeste,24,RN,Goianinha,26068,4 - 20001 até 50000
2404309,2 - Nordeste,24,RN,Governador Dix-Sept Rosado,13157,3 - 10001 até 20000
2404408,2 - Nordeste,24,RN,Grossos,10386,3 - 10001 até 20000
2404507,2 - Nordeste,24,RN,Guamaré,15309,3 - 10001 até 20000
2404606,2 - Nordeste,24,RN,Ielmo Marinho,13714,3 - 10001 até 20000
2404705,2 - Nordeste,24,RN,Ipanguaçu,15464,3 - 10001 até 20000
2404804,2 - Nordeste,24,RN,Ipueira,2251,1 - Até 5000
2404853,2 - Nordeste,24,RN,Itajá,7571,2 - 5001 até 10000
2404903,2 - Nordeste,24,RN,Itaú,5930,2 - 5001 até 10000
2405009,2 - Nordeste,24,RN,Jaçanã,9068,2 - 5001 até 10000
2405108,2 - Nordeste,24,RN,Jandaíra,6942,2 - 5001 até 10000
2405207,2 - Nordeste,24,RN,Janduís,5386,2 - 5001 até 10000
2405306,2 - Nordeste,24,RN,Januário Cicco,10096,3 - 10001 até 20000
2405405,2 - Nordeste,24,RN,Japi,5247,2 - 5001 até 10000
2405504,2 - Nordeste,24,RN,Jardim de Angicos,2663,1 - Até 5000
2405603,2 - Nordeste,24,RN,Jardim de Piranhas,14858,3 - 10001 até 20000
2405702,2 - Nordeste,24,RN,Jardim do Seridó,12579,3 - 10001 até 20000
2405801,2 - Nordeste,24,RN,João Câmara,35087,4 - 20001 até 50000
2405900,2 - Nordeste,24,RN,João Dias,2695,1 - Até 5000
2406007,2 - Nordeste,24,RN,José da Penha,6050,2 - 5001 até 10000
2406106,2 - Nordeste,24,RN,Jucurutu,18530,3 - 10001 até 20000
2406155,2 - Nordeste,24,RN,Jundiá,3910,1 - Até 5000
2406205,2 - Nordeste,24,RN,Lagoa dAnta,6793,2 - 5001 até 10000
2406304,2 - Nordeste,24,RN,Lagoa de Pedras,7579,2 - 5001 até 10000
2406403,2 - Nordeste,24,RN,Lagoa de Velhos,2771,1 - Até 5000
2406502,2 - Nordeste,24,RN,Lagoa Nova,15590,3 - 10001 até 20000
2406601,2 - Nordeste,24,RN,Lagoa Salgada,8269,2 - 5001 até 10000
2406700,2 - Nordeste,24,RN,Lajes,11316,3 - 10001 até 20000
2406809,2 - Nordeste,24,RN,Lajes Pintadas,4822,1 - Até 5000
2406908,2 - Nordeste,24,RN,Lucrécia,4002,1 - Até 5000
2407005,2 - Nordeste,24,RN,Luís Gomes,10211,3 - 10001 até 20000
2407104,2 - Nordeste,24,RN,Macaíba,80031,5 - 50001 até 100000
2407203,2 - Nordeste,24,RN,Macau,31859,4 - 20001 até 50000
2407252,2 - Nordeste,24,RN,Major Sales,4002,1 - Até 5000
2407302,2 - Nordeste,24,RN,Marcelino Vieira,8492,2 - 5001 até 10000
2407401,2 - Nordeste,24,RN,Martins,8793,2 - 5001 até 10000
2407500,2 - Nordeste,24,RN,Maxaranguape,12223,3 - 10001 até 20000
2407609,2 - Nordeste,24,RN,Messias Targino,4608,1 - Até 5000
2407708,2 - Nordeste,24,RN,Montanhas,11503,3 - 10001 até 20000
2407807,2 - Nordeste,24,RN,Monte Alegre,22462,4 - 20001 até 50000
2407906,2 - Nordeste,24,RN,Monte das Gameleiras,2178,1 - Até 5000
2408003,2 - Nordeste,24,RN,Mossoró,295619,6 - 100001 até 500000
2408102,2 - Nordeste,24,RN,Natal,885180,7 - Maior que 500000
2408201,2 - Nordeste,24,RN,Nísia Floresta,27372,4 - 20001 até 50000
2408300,2 - Nordeste,24,RN,Nova Cruz,37695,4 - 20001 até 50000
2408409,2 - Nordeste,24,RN,Olho-dÁgua do Borges,4349,1 - Até 5000
2408508,2 - Nordeste,24,RN,Ouro Branco,4882,1 - Até 5000
2408607,2 - Nordeste,24,RN,Paraná,4276,1 - Até 5000
2408706,2 - Nordeste,24,RN,Paraú,3859,1 - Até 5000
2408805,2 - Nordeste,24,RN,Parazinho,5258,2 - 5001 até 10000
2408904,2 - Nordeste,24,RN,Parelhas,21669,4 - 20001 até 50000
2408953,2 - Nordeste,24,RN,Rio do Fogo,10901,3 - 10001 até 20000
2409100,2 - Nordeste,24,RN,Passa e Fica,13099,3 - 10001 até 20000
2409209,2 - Nordeste,24,RN,Passagem,3109,1 - Até 5000
2409308,2 - Nordeste,24,RN,Patu,12844,3 - 10001 até 20000
2409332,2 - Nordeste,24,RN,Santa Maria,5500,2 - 5001 até 10000
2409407,2 - Nordeste,24,RN,Pau dos Ferros,30452,4 - 20001 até 50000
2409506,2 - Nordeste,24,RN,Pedra Grande,3356,1 - Até 5000
2409605,2 - Nordeste,24,RN,Pedra Preta,2532,1 - Até 5000
2409704,2 - Nordeste,24,RN,Pedro Avelino,6938,2 - 5001 até 10000
2409803,2 - Nordeste,24,RN,Pedro Velho,14954,3 - 10001 até 20000
2409902,2 - Nordeste,24,RN,Pendências,15083,3 - 10001 até 20000
2410009,2 - Nordeste,24,RN,Pilões,3836,1 - Até 5000
2410108,2 - Nordeste,24,RN,Poço Branco,15418,3 - 10001 até 20000
2410207,2 - Nordeste,24,RN,Portalegre,7909,2 - 5001 até 10000
2410256,2 - Nordeste,24,RN,Porto do Mangue,6789,2 - 5001 até 10000
2410306,2 - Nordeste,24,RN,Serra Caiada,10099,3 - 10001 até 20000
2410405,2 - Nordeste,24,RN,Pureza,9568,2 - 5001 até 10000
2410504,2 - Nordeste,24,RN,Rafael Fernandes,5115,2 - 5001 até 10000
2410603,2 - Nordeste,24,RN,Rafael Godeiro,3234,1 - Até 5000
2410702,2 - Nordeste,24,RN,Riacho da Cruz,3566,1 - Até 5000
2410801,2 - Nordeste,24,RN,Riacho de Santana,4277,1 - Até 5000
2410900,2 - Nordeste,24,RN,Riachuelo,8075,2 - 5001 até 10000
2411007,2 - Nordeste,24,RN,Rodolfo Fernandes,4545,1 - Até 5000
2411056,2 - Nordeste,24,RN,Tibau,4100,1 - Até 5000
2411106,2 - Nordeste,24,RN,Ruy Barbosa,3669,1 - Até 5000
2411205,2 - Nordeste,24,RN,Santa Cruz,39667,4 - 20001 até 50000
2411403,2 - Nordeste,24,RN,Santana do Matos,13289,3 - 10001 até 20000
2411429,2 - Nordeste,24,RN,Santana do Seridó,2701,1 - Até 5000
2411502,2 - Nordeste,24,RN,Santo Antônio,24220,4 - 20001 até 50000
2411601,2 - Nordeste,24,RN,São Bento do Norte,2846,1 - Até 5000
2411700,2 - Nordeste,24,RN,São Bento do Trairí,4425,1 - Até 5000
2411809,2 - Nordeste,24,RN,São Fernando,3617,1 - Até 5000
2411908,2 - Nordeste,24,RN,São Francisco do Oeste,4238,1 - Até 5000
2412005,2 - Nordeste,24,RN,São Gonçalo do Amarante,101492,6 - 100001 até 500000
2412104,2 - Nordeste,24,RN,São João do Sabugi,6260,2 - 5001 até 10000
2412203,2 - Nordeste,24,RN,São José de Mipibu,43995,4 - 20001 até 50000
2412302,2 - Nordeste,24,RN,São José do Campestre,13007,3 - 10001 até 20000
2412401,2 - Nordeste,24,RN,São José do Seridó,4643,1 - Até 5000
2412500,2 - Nordeste,24,RN,São Miguel,23610,4 - 20001 até 50000
2412559,2 - Nordeste,24,RN,São Miguel do Gostoso,9606,2 - 5001 até 10000
2412609,2 - Nordeste,24,RN,São Paulo do Potengi,17572,3 - 10001 até 20000
2412708,2 - Nordeste,24,RN,São Pedro,6139,2 - 5001 até 10000
2412807,2 - Nordeste,24,RN,São Rafael,8343,2 - 5001 até 10000
2412906,2 - Nordeste,24,RN,São Tomé,11223,3 - 10001 até 20000
2413003,2 - Nordeste,24,RN,São Vicente,6469,2 - 5001 até 10000
2413102,2 - Nordeste,24,RN,Senador Elói de Souza,6188,2 - 5001 até 10000
2413201,2 - Nordeste,24,RN,Senador Georgino Avelino,4423,1 - Até 5000
2413300,2 - Nordeste,24,RN,Serra de São Bento,5870,2 - 5001 até 10000
2413359,2 - Nordeste,24,RN,Serra do Mel,11838,3 - 10001 até 20000
2413409,2 - Nordeste,24,RN,Serra Negra do Norte,8175,2 - 5001 até 10000
2413508,2 - Nordeste,24,RN,Serrinha,6422,2 - 5001 até 10000
2413557,2 - Nordeste,24,RN,Serrinha dos Pintos,4841,1 - Até 5000
2413607,2 - Nordeste,24,RN,Severiano Melo,3150,1 - Até 5000
2413706,2 - Nordeste,24,RN,Sítio Novo,5528,2 - 5001 até 10000
2413805,2 - Nordeste,24,RN,Taboleiro Grande,2566,1 - Até 5000
2413904,2 - Nordeste,24,RN,Taipu,12428,3 - 10001 até 20000
2414001,2 - Nordeste,24,RN,Tangará,15866,3 - 10001 até 20000
2414100,2 - Nordeste,24,RN,Tenente Ananias,10814,3 - 10001 até 20000
2414159,2 - Nordeste,24,RN,Tenente Laurentino Cruz,5912,2 - 5001 até 10000
2414209,2 - Nordeste,24,RN,Tibau do Sul,13895,3 - 10001 até 20000
2414308,2 - Nordeste,24,RN,Timbaúba dos Batistas,2437,1 - Até 5000
2414407,2 - Nordeste,24,RN,Touros,34043,4 - 20001 até 50000
2414456,2 - Nordeste,24,RN,Triunfo Potiguar,3327,1 - Até 5000
2414506,2 - Nordeste,24,RN,Umarizal,10781,3 - 10001 até 20000
2414605,2 - Nordeste,24,RN,Upanema,14609,3 - 10001 até 20000
2414704,2 - Nordeste,24,RN,Várzea,5554,2 - 5001 até 10000
2414753,2 - Nordeste,24,RN,Venha-Ver,4187,1 - Até 5000
2414803,2 - Nordeste,24,RN,Vera Cruz,12371,3 - 10001 até 20000
2414902,2 - Nordeste,24,RN,Viçosa,1731,1 - Até 5000
2415008,2 - Nordeste,24,RN,Vila Flor,3173,1 - Até 5000
2500106,2 - Nordeste,25,PB,Água Branca,10258,3 - 10001 até 20000
2500205,2 - Nordeste,25,PB,Aguiar,5562,2 - 5001 até 10000
2500304,2 - Nordeste,25,PB,Alagoa Grande,28565,4 - 20001 até 50000
2500403,2 - Nordeste,25,PB,Alagoa Nova,20689,4 - 20001 até 50000
2500502,2 - Nordeste,25,PB,Alagoinha,14464,3 - 10001 até 20000
2500536,2 - Nordeste,25,PB,Alcantil,5499,2 - 5001 até 10000
2500577,2 - Nordeste,25,PB,Algodão de Jandaíra,2501,1 - Até 5000
2500601,2 - Nordeste,25,PB,Alhandra,19579,3 - 10001 até 20000
2500700,2 - Nordeste,25,PB,São João do Rio do Peixe,17940,3 - 10001 até 20000
2500734,2 - Nordeste,25,PB,Amparo,2246,1 - Até 5000
2500775,2 - Nordeste,25,PB,Aparecida,8430,2 - 5001 até 10000
2500809,2 - Nordeste,25,PB,Araçagi,17003,3 - 10001 até 20000
2500908,2 - Nordeste,25,PB,Arara,13538,3 - 10001 até 20000
2501005,2 - Nordeste,25,PB,Araruna,20418,4 - 20001 até 50000
2501104,2 - Nordeste,25,PB,Areia,22776,4 - 20001 até 50000
2501153,2 - Nordeste,25,PB,Areia de Baraúnas,2126,1 - Até 5000
2501203,2 - Nordeste,25,PB,Areial,6975,2 - 5001 até 10000
2501302,2 - Nordeste,25,PB,Aroeiras,19154,3 - 10001 até 20000
2501351,2 - Nordeste,25,PB,Assunção,3921,1 - Até 5000
2501401,2 - Nordeste,25,PB,Baía da Traição,9070,2 - 5001 até 10000
2501500,2 - Nordeste,25,PB,Bananeiras,21156,4 - 20001 até 50000
2501534,2 - Nordeste,25,PB,Baraúna,4925,1 - Até 5000
2501575,2 - Nordeste,25,PB,Barra de Santana,8241,2 - 5001 até 10000
2501609,2 - Nordeste,25,PB,Barra de Santa Rosa,15421,3 - 10001 até 20000
2501708,2 - Nordeste,25,PB,Barra de São Miguel,5979,2 - 5001 até 10000
2501807,2 - Nordeste,25,PB,Bayeux,97010,5 - 50001 até 100000
2501906,2 - Nordeste,25,PB,Belém,17685,3 - 10001 até 20000
2502003,2 - Nordeste,25,PB,Belém do Brejo do Cruz,7347,2 - 5001 até 10000
2502052,2 - Nordeste,25,PB,Bernardino Batista,3438,1 - Até 5000
2502102,2 - Nordeste,25,PB,Boa Ventura,5349,2 - 5001 até 10000
2502151,2 - Nordeste,25,PB,Boa Vista,7083,2 - 5001 até 10000
2502201,2 - Nordeste,25,PB,Bom Jesus,2567,1 - Até 5000
2502300,2 - Nordeste,25,PB,Bom Sucesso,4972,1 - Até 5000
2502409,2 - Nordeste,25,PB,Bonito de Santa Fé,11938,3 - 10001 até 20000
2502508,2 - Nordeste,25,PB,Boqueirão,17842,3 - 10001 até 20000
2502607,2 - Nordeste,25,PB,Igaracy,6173,2 - 5001 até 10000
2502706,2 - Nordeste,25,PB,Borborema,5430,2 - 5001 até 10000
2502805,2 - Nordeste,25,PB,Brejo do Cruz,14107,3 - 10001 até 20000
2502904,2 - Nordeste,25,PB,Brejo dos Santos,6457,2 - 5001 até 10000
2503001,2 - Nordeste,25,PB,Caaporã,21872,4 - 20001 até 50000
2503100,2 - Nordeste,25,PB,Cabaceiras,5570,2 - 5001 até 10000
2503209,2 - Nordeste,25,PB,Cabedelo,68033,5 - 50001 até 100000
2503308,2 - Nordeste,25,PB,Cachoeira dos Índios,10265,3 - 10001 até 20000
2503407,2 - Nordeste,25,PB,Cacimba de Areia,3749,1 - Até 5000
2503506,2 - Nordeste,25,PB,Cacimba de Dentro,17156,3 - 10001 até 20000
2503555,2 - Nordeste,25,PB,Cacimbas,7183,2 - 5001 até 10000
2503605,2 - Nordeste,25,PB,Caiçara,7283,2 - 5001 até 10000
2503704,2 - Nordeste,25,PB,Cajazeiras,62187,5 - 50001 até 100000
2503753,2 - Nordeste,25,PB,Cajazeirinhas,3197,1 - Até 5000
2503803,2 - Nordeste,25,PB,Caldas Brandão,6025,2 - 5001 até 10000
2503902,2 - Nordeste,25,PB,Camalaú,6020,2 - 5001 até 10000
2504009,2 - Nordeste,25,PB,Campina Grande,410332,6 - 100001 até 500000
2504033,2 - Nordeste,25,PB,Capim,6552,2 - 5001 até 10000
2504074,2 - Nordeste,25,PB,Caraúbas,4171,1 - Até 5000
2504108,2 - Nordeste,25,PB,Carrapateira,2667,1 - Até 5000
2504157,2 - Nordeste,25,PB,Casserengue,7476,2 - 5001 até 10000
2504207,2 - Nordeste,25,PB,Catingueira,4934,1 - Até 5000
2504306,2 - Nordeste,25,PB,Catolé do Rocha,30534,4 - 20001 até 50000
2504355,2 - Nordeste,25,PB,Caturité,4839,1 - Até 5000
2504405,2 - Nordeste,25,PB,Conceição,18944,3 - 10001 até 20000
2504504,2 - Nordeste,25,PB,Condado,6753,2 - 5001 até 10000
2504603,2 - Nordeste,25,PB,Conde,24769,4 - 20001 até 50000
2504702,2 - Nordeste,25,PB,Congo,4789,1 - Até 5000
2504801,2 - Nordeste,25,PB,Coremas,15426,3 - 10001 até 20000
2504850,2 - Nordeste,25,PB,Coxixola,1925,1 - Até 5000
2504900,2 - Nordeste,25,PB,Cruz do Espírito Santo,17559,3 - 10001 até 20000
2505006,2 - Nordeste,25,PB,Cubati,7274,2 - 5001 até 10000
2505105,2 - Nordeste,25,PB,Cuité,20348,4 - 20001 até 50000
2505204,2 - Nordeste,25,PB,Cuitegi,6790,2 - 5001 até 10000
2505238,2 - Nordeste,25,PB,Cuité de Mamanguape,6358,2 - 5001 até 10000
2505279,2 - Nordeste,25,PB,Curral de Cima,5232,2 - 5001 até 10000
2505303,2 - Nordeste,25,PB,Curral Velho,2517,1 - Até 5000
2505352,2 - Nordeste,25,PB,Damião,5343,2 - 5001 até 10000
2505402,2 - Nordeste,25,PB,Desterro,8306,2 - 5001 até 10000
2505501,2 - Nordeste,25,PB,Vista Serrana,3808,1 - Até 5000
2505600,2 - Nordeste,25,PB,Diamante,6550,2 - 5001 até 10000
2505709,2 - Nordeste,25,PB,Dona Inês,10383,3 - 10001 até 20000
2505808,2 - Nordeste,25,PB,Duas Estradas,3594,1 - Até 5000
2505907,2 - Nordeste,25,PB,Emas,3528,1 - Até 5000
2506004,2 - Nordeste,25,PB,Esperança,33266,4 - 20001 até 50000
2506103,2 - Nordeste,25,PB,Fagundes,11313,3 - 10001 até 20000
2506202,2 - Nordeste,25,PB,Frei Martinho,2990,1 - Até 5000
2506251,2 - Nordeste,25,PB,Gado Bravo,8435,2 - 5001 até 10000
2506301,2 - Nordeste,25,PB,Guarabira,58881,5 - 50001 até 100000
2506400,2 - Nordeste,25,PB,Gurinhém,14134,3 - 10001 até 20000
2506509,2 - Nordeste,25,PB,Gurjão,3436,1 - Até 5000
2506608,2 - Nordeste,25,PB,Ibiara,5925,2 - 5001 até 10000
2506707,2 - Nordeste,25,PB,Imaculada,11833,3 - 10001 até 20000
2506806,2 - Nordeste,25,PB,Ingá,18163,3 - 10001 até 20000
2506905,2 - Nordeste,25,PB,Itabaiana,24475,4 - 20001 até 50000
2507002,2 - Nordeste,25,PB,Itaporanga,24842,4 - 20001 até 50000
2507101,2 - Nordeste,25,PB,Itapororoca,18715,3 - 10001 até 20000
2507200,2 - Nordeste,25,PB,Itatuba,10876,3 - 10001 até 20000
2507309,2 - Nordeste,25,PB,Jacaraú,14378,3 - 10001 até 20000
2507408,2 - Nordeste,25,PB,Jericó,7742,2 - 5001 até 10000
2507507,2 - Nordeste,25,PB,João Pessoa,811598,7 - Maior que 500000
2507606,2 - Nordeste,25,PB,Juarez Távora,7950,2 - 5001 até 10000
2507705,2 - Nordeste,25,PB,Juazeirinho,18213,3 - 10001 até 20000
2507804,2 - Nordeste,25,PB,Junco do Seridó,7165,2 - 5001 até 10000
2507903,2 - Nordeste,25,PB,Juripiranga,10770,3 - 10001 até 20000
2508000,2 - Nordeste,25,PB,Juru,9868,2 - 5001 até 10000
2508109,2 - Nordeste,25,PB,Lagoa,4666,1 - Até 5000
2508208,2 - Nordeste,25,PB,Lagoa de Dentro,7670,2 - 5001 até 10000
2508307,2 - Nordeste,25,PB,Lagoa Seca,27543,4 - 20001 até 50000
2508406,2 - Nordeste,25,PB,Lastro,2725,1 - Até 5000
2508505,2 - Nordeste,25,PB,Livramento,7386,2 - 5001 até 10000
2508554,2 - Nordeste,25,PB,Logradouro,4343,1 - Até 5000
2508604,2 - Nordeste,25,PB,Lucena,13121,3 - 10001 até 20000
2508703,2 - Nordeste,25,PB,Mãe dÁgua,4009,1 - Até 5000
2508802,2 - Nordeste,25,PB,Malta,5665,2 - 5001 até 10000
2508901,2 - Nordeste,25,PB,Mamanguape,45005,4 - 20001 até 50000
2509008,2 - Nordeste,25,PB,Manaíra,11120,3 - 10001 até 20000
2509057,2 - Nordeste,25,PB,Marcação,8586,2 - 5001 até 10000
2509107,2 - Nordeste,25,PB,Mari,21854,4 - 20001 até 50000
2509156,2 - Nordeste,25,PB,Marizópolis,6614,2 - 5001 até 10000
2509206,2 - Nordeste,25,PB,Massaranduba,13853,3 - 10001 até 20000
2509305,2 - Nordeste,25,PB,Mataraca,8466,2 - 5001 até 10000
2509339,2 - Nordeste,25,PB,Matinhas,4537,1 - Até 5000
2509370,2 - Nordeste,25,PB,Mato Grosso,2915,1 - Até 5000
2509396,2 - Nordeste,25,PB,Maturéia,6587,2 - 5001 até 10000
2509404,2 - Nordeste,25,PB,Mogeiro,13286,3 - 10001 até 20000
2509503,2 - Nordeste,25,PB,Montadas,5691,2 - 5001 até 10000
2509602,2 - Nordeste,25,PB,Monte Horebe,4825,1 - Até 5000
2509701,2 - Nordeste,25,PB,Monteiro,33294,4 - 20001 até 50000
2509800,2 - Nordeste,25,PB,Mulungu,9922,2 - 5001 até 10000
2509909,2 - Nordeste,25,PB,Natuba,10460,3 - 10001 até 20000
2510006,2 - Nordeste,25,PB,Nazarezinho,7296,2 - 5001 até 10000
2510105,2 - Nordeste,25,PB,Nova Floresta,10639,3 - 10001 até 20000
2510204,2 - Nordeste,25,PB,Nova Olinda,5944,2 - 5001 até 10000
2510303,2 - Nordeste,25,PB,Nova Palmeira,4910,1 - Até 5000
2510402,2 - Nordeste,25,PB,Olho dÁgua,6512,2 - 5001 até 10000
2510501,2 - Nordeste,25,PB,Olivedos,3951,1 - Até 5000
2510600,2 - Nordeste,25,PB,Ouro Velho,3042,1 - Até 5000
2510659,2 - Nordeste,25,PB,Parari,1769,1 - Até 5000
2510709,2 - Nordeste,25,PB,Passagem,2424,1 - Até 5000
2510808,2 - Nordeste,25,PB,Patos,107790,6 - 100001 até 500000
2510907,2 - Nordeste,25,PB,Paulista,12308,3 - 10001 até 20000
2511004,2 - Nordeste,25,PB,Pedra Branca,3803,1 - Até 5000
2511103,2 - Nordeste,25,PB,Pedra Lavrada,8122,2 - 5001 até 10000
2511202,2 - Nordeste,25,PB,Pedras de Fogo,28499,4 - 20001 até 50000
2511301,2 - Nordeste,25,PB,Piancó,16091,3 - 10001 até 20000
2511400,2 - Nordeste,25,PB,Picuí,18737,3 - 10001 até 20000
2511509,2 - Nordeste,25,PB,Pilar,11938,3 - 10001 até 20000
2511608,2 - Nordeste,25,PB,Pilões,6607,2 - 5001 até 10000
2511707,2 - Nordeste,25,PB,Pilõezinhos,5080,2 - 5001 até 10000
2511806,2 - Nordeste,25,PB,Pirpirituba,10585,3 - 10001 até 20000
2511905,2 - Nordeste,25,PB,Pitimbu,19182,3 - 10001 até 20000
2512002,2 - Nordeste,25,PB,Pocinhos,18622,3 - 10001 até 20000
2512036,2 - Nordeste,25,PB,Poço Dantas,3770,1 - Até 5000
2512077,2 - Nordeste,25,PB,Poço de José de Moura,4318,1 - Até 5000
2512101,2 - Nordeste,25,PB,Pombal,32766,4 - 20001 até 50000
2512200,2 - Nordeste,25,PB,Prata,4179,1 - Até 5000
2512309,2 - Nordeste,25,PB,Princesa Isabel,23489,4 - 20001 até 50000
2512408,2 - Nordeste,25,PB,Puxinanã,13715,3 - 10001 até 20000
2512507,2 - Nordeste,25,PB,Queimadas,44214,4 - 20001 até 50000
2512606,2 - Nordeste,25,PB,Quixaba,1964,1 - Até 5000
2512705,2 - Nordeste,25,PB,Remígio,19579,3 - 10001 até 20000
2512721,2 - Nordeste,25,PB,Pedro Régis,6099,2 - 5001 até 10000
2512747,2 - Nordeste,25,PB,Riachão,3607,1 - Até 5000
2512754,2 - Nordeste,25,PB,Riachão do Bacamarte,4529,1 - Até 5000
2512762,2 - Nordeste,25,PB,Riachão do Poço,4519,1 - Até 5000
2512788,2 - Nordeste,25,PB,Riacho de Santo Antônio,1985,1 - Até 5000
2512804,2 - Nordeste,25,PB,Riacho dos Cavalos,8609,2 - 5001 até 10000
2512903,2 - Nordeste,25,PB,Rio Tinto,24154,4 - 20001 até 50000
2513000,2 - Nordeste,25,PB,Salgadinho,3980,1 - Até 5000
2513109,2 - Nordeste,25,PB,Salgado de São Félix,12145,3 - 10001 até 20000
2513158,2 - Nordeste,25,PB,Santa Cecília,6557,2 - 5001 até 10000
2513208,2 - Nordeste,25,PB,Santa Cruz,6585,2 - 5001 até 10000
2513307,2 - Nordeste,25,PB,Santa Helena,5887,2 - 5001 até 10000
2513356,2 - Nordeste,25,PB,Santa Inês,3596,1 - Até 5000
2513406,2 - Nordeste,25,PB,Santa Luzia,15401,3 - 10001 até 20000
2513505,2 - Nordeste,25,PB,Santana de Mangueira,5159,2 - 5001 até 10000
2513604,2 - Nordeste,25,PB,Santana dos Garrotes,7024,2 - 5001 até 10000
2513653,2 - Nordeste,25,PB,Joca Claudino,2690,1 - Até 5000
2513703,2 - Nordeste,25,PB,Santa Rita,136851,6 - 100001 até 500000
2513802,2 - Nordeste,25,PB,Santa Teresinha,4573,1 - Até 5000
2513851,2 - Nordeste,25,PB,Santo André,2519,1 - Até 5000
2513901,2 - Nordeste,25,PB,São Bento,34215,4 - 20001 até 50000
2513927,2 - Nordeste,25,PB,São Bentinho,4540,1 - Até 5000
2513943,2 - Nordeste,25,PB,São Domingos do Cariri,2601,1 - Até 5000
2513968,2 - Nordeste,25,PB,São Domingos,3120,1 - Até 5000
2513984,2 - Nordeste,25,PB,São Francisco,3363,1 - Até 5000
2514008,2 - Nordeste,25,PB,São João do Cariri,4296,1 - Até 5000
2514107,2 - Nordeste,25,PB,São João do Tigre,4423,1 - Até 5000
2514206,2 - Nordeste,25,PB,São José da Lagoa Tapada,7679,2 - 5001 até 10000
2514305,2 - Nordeste,25,PB,São José de Caiana,6279,2 - 5001 até 10000
2514404,2 - Nordeste,25,PB,São José de Espinharas,4635,1 - Até 5000
2514453,2 - Nordeste,25,PB,São José dos Ramos,5969,2 - 5001 até 10000
2514503,2 - Nordeste,25,PB,São José de Piranhas,20163,4 - 20001 até 50000
2514552,2 - Nordeste,25,PB,São José de Princesa,3842,1 - Até 5000
2514602,2 - Nordeste,25,PB,São José do Bonfim,3566,1 - Até 5000
2514651,2 - Nordeste,25,PB,São José do Brejo do Cruz,1806,1 - Até 5000
2514701,2 - Nordeste,25,PB,São José do Sabugi,4145,1 - Até 5000
2514800,2 - Nordeste,25,PB,São José dos Cordeiros,3711,1 - Até 5000
2514909,2 - Nordeste,25,PB,São Mamede,7721,2 - 5001 até 10000
2515005,2 - Nordeste,25,PB,São Miguel de Taipu,7180,2 - 5001 até 10000
2515104,2 - Nordeste,25,PB,São Sebastião de Lagoa de Roça,11845,3 - 10001 até 20000
2515203,2 - Nordeste,25,PB,São Sebastião do Umbuzeiro,3496,1 - Até 5000
2515302,2 - Nordeste,25,PB,Sapé,52697,5 - 50001 até 100000
2515401,2 - Nordeste,25,PB,São Vicente do Seridó,11084,3 - 10001 até 20000
2515500,2 - Nordeste,25,PB,Serra Branca,13707,3 - 10001 até 20000
2515609,2 - Nordeste,25,PB,Serra da Raiz,3121,1 - Até 5000
2515708,2 - Nordeste,25,PB,Serra Grande,3100,1 - Até 5000
2515807,2 - Nordeste,25,PB,Serra Redonda,7020,2 - 5001 até 10000
2515906,2 - Nordeste,25,PB,Serraria,6093,2 - 5001 até 10000
2515930,2 - Nordeste,25,PB,Sertãozinho,5044,2 - 5001 até 10000
2515971,2 - Nordeste,25,PB,Sobrado,7795,2 - 5001 até 10000
2516003,2 - Nordeste,25,PB,Solânea,26376,4 - 20001 até 50000
2516102,2 - Nordeste,25,PB,Soledade,14987,3 - 10001 até 20000
2516151,2 - Nordeste,25,PB,Sossêgo,3567,1 - Até 5000
2516201,2 - Nordeste,25,PB,Sousa,69554,5 - 50001 até 100000
2516300,2 - Nordeste,25,PB,Sumé,16957,3 - 10001 até 20000
2516409,2 - Nordeste,25,PB,Tacima,10967,3 - 10001 até 20000
2516508,2 - Nordeste,25,PB,Taperoá,15276,3 - 10001 até 20000
2516607,2 - Nordeste,25,PB,Tavares,14661,3 - 10001 até 20000
2516706,2 - Nordeste,25,PB,Teixeira,15191,3 - 10001 até 20000
2516755,2 - Nordeste,25,PB,Tenório,3066,1 - Até 5000
2516805,2 - Nordeste,25,PB,Triunfo,9482,2 - 5001 até 10000
2516904,2 - Nordeste,25,PB,Uiraúna,15382,3 - 10001 até 20000
2517001,2 - Nordeste,25,PB,Umbuzeiro,9913,2 - 5001 até 10000
2517100,2 - Nordeste,25,PB,Várzea,2820,1 - Até 5000
2517209,2 - Nordeste,25,PB,Vieirópolis,5358,2 - 5001 até 10000
2517407,2 - Nordeste,25,PB,Zabelê,2245,1 - Até 5000
2600054,2 - Nordeste,26,PE,Abreu e Lima,99364,5 - 50001 até 100000
